employee_id,directorate_name,role_name,grade_name,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,70.79,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,strength_ideation,8,7,112.50,70.79,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Leadership & Influence,disc_d,1,1,100,100.00,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,76.37,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,papi_a,5,3.0,60.00,76.37,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,104.05,81.41
EMP101427,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,papi_s,5,6.0,120.00,104.05,81.41
EMP100086,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,84.48,81.39
EMP100086,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,110.0,100.44,84.48,81.39
EMP100086,Commercial,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,65.65,81.39
EMP100086,Commercial,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,9,87.50,65.65,81.39
EMP100086,Commercial,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.39
EMP100086,Commercial,HRBP,V,Leadership & Influence,disc_d,1,0,0,0.00,81.39
EMP100086,Commercial,HRBP,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,90.88,81.39
EMP100086,Commercial,HRBP,V,Motivation & Drive,papi_a,5,7.0,140.00,90.88,81.39
EMP100086,Commercial,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,81.39
EMP100086,Commercial,HRBP,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,81.39
EMP101111,HR & Corp Affairs,Data Analyst,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,84.38,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,84.38,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,79.45,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,79.45,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Leadership & Influence,disc_d,1,0,0,0.00,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,96.37,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Motivation & Drive,papi_a,5,4.0,80.00,96.37,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,71.90,81.38
EMP101111,HR & Corp Affairs,Data Analyst,III,Social Orientation & Collaboration,papi_s,5,2.0,40.00,71.90,81.38
EMP100680,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,83.68,81.37
EMP100680,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,106.0,96.79,83.68,81.37
EMP100680,Commercial,Brand Executive,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,55.38,81.37
EMP100680,Commercial,Brand Executive,III,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,55.38,81.37
EMP100680,Commercial,Brand Executive,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.37
EMP100680,Commercial,Brand Executive,III,Leadership & Influence,disc_d,1,0,0,0.00,81.37
EMP100680,Commercial,Brand Executive,III,Motivation & Drive,competencies_qdd,5,5.0,100.00,114.51,81.37
EMP100680,Commercial,Brand Executive,III,Motivation & Drive,papi_a,5,9.0,180.00,114.51,81.37
EMP100680,Commercial,Brand Executive,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,84.05,81.37
EMP100680,Commercial,Brand Executive,III,Social Orientation & Collaboration,papi_s,5,5.0,100.00,84.05,81.37
EMP100841,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,81.68,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,96.0,87.66,81.68,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,71.27,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,71.27,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Leadership & Influence,disc_d,1,1,100,100.00,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,69.12,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,papi_a,5,1.0,20.00,69.12,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,81.36
EMP100841,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,81.36
DUP3452,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,64.86,81.33
DUP3452,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,90.0,82.18,64.86,81.33
DUP3452,Technology,Finance Officer,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,60.51,81.33
DUP3452,Technology,Finance Officer,V,Creativity & Innovation Orientation,strength_ideation,8,11,62.50,60.51,81.33
DUP3452,Technology,Finance Officer,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.33
DUP3452,Technology,Finance Officer,V,Leadership & Influence,disc_d,1,1,100,100.00,81.33
DUP3452,Technology,Finance Officer,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,90.88,81.33
DUP3452,Technology,Finance Officer,V,Motivation & Drive,papi_a,5,7.0,140.00,90.88,81.33
DUP3452,Technology,Finance Officer,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,81.33
DUP3452,Technology,Finance Officer,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,81.33
EMP100438,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,64.86,81.33
EMP100438,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,90.0,82.18,64.86,81.33
EMP100438,Technology,Finance Officer,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,60.51,81.33
EMP100438,Technology,Finance Officer,V,Creativity & Innovation Orientation,strength_ideation,8,11,62.50,60.51,81.33
EMP100438,Technology,Finance Officer,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.33
EMP100438,Technology,Finance Officer,V,Leadership & Influence,disc_d,1,1,100,100.00,81.33
EMP100438,Technology,Finance Officer,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,90.88,81.33
EMP100438,Technology,Finance Officer,V,Motivation & Drive,papi_a,5,7.0,140.00,90.88,81.33
EMP100438,Technology,Finance Officer,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,100.26,81.33
EMP100438,Technology,Finance Officer,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,100.26,81.33
EMP101077,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,81.68,81.32
EMP101077,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,96.0,87.66,81.68,81.32
EMP101077,Commercial,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,81.32
EMP101077,Commercial,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,81.32
EMP101077,Commercial,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.32
EMP101077,Commercial,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,81.32
EMP101077,Commercial,Supply Planner,III,Motivation & Drive,competencies_qdd,5,4.0,80.00,98.14,81.32
EMP101077,Commercial,Supply Planner,III,Motivation & Drive,papi_a,5,9.0,180.00,98.14,81.32
EMP101077,Commercial,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,96.21,81.32
EMP101077,Commercial,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,8.0,160.00,96.21,81.32
EMP100011,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,87.48,81.30
EMP100011,Technology,Finance Officer,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,125.0,114.14,87.48,81.30
EMP100011,Technology,Finance Officer,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,81.30
EMP100011,Technology,Finance Officer,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,81.30
EMP100011,Technology,Finance Officer,V,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,81.30
EMP100011,Technology,Finance Officer,V,Leadership & Influence,disc_d,1,1,100,100.00,81.30
EMP100011,Technology,Finance Officer,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,81.30
EMP100011,Technology,Finance Officer,V,Motivation & Drive,papi_a,5,5.0,100.00,67.25,81.30
EMP100011,Technology,Finance Officer,V,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,108.10,81.30
EMP100011,Technology,Finance Officer,V,Social Orientation & Collaboration,papi_s,5,7.0,140.00,108.10,81.30
EMP100338,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,81.29
EMP100338,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,81.29
EMP100338,Technology,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,71.27,81.29
EMP100338,Technology,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,13,37.50,71.27,81.29
EMP100338,Technology,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.29
EMP100338,Technology,HRBP,III,Leadership & Influence,disc_d,1,0,0,0.00,81.29
EMP100338,Technology,HRBP,III,Motivation & Drive,competencies_qdd,5,4.0,80.00,83.63,81.29
EMP100338,Technology,HRBP,III,Motivation & Drive,papi_a,5,5.0,100.00,83.63,81.29
EMP100338,Technology,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,5.0,100.00,116.21,81.29
EMP100338,Technology,HRBP,III,Social Orientation & Collaboration,papi_s,5,9.0,180.00,116.21,81.29
EMP101372,Technology,Supply Planner,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,89.28,81.23
EMP101372,Technology,Supply Planner,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,134.0,122.36,89.28,81.23
EMP101372,Technology,Supply Planner,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,81.23
EMP101372,Technology,Supply Planner,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,81.23
EMP101372,Technology,Supply Planner,IV,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.23
EMP101372,Technology,Supply Planner,IV,Leadership & Influence,disc_d,1,1,100,100.00,81.23
EMP101372,Technology,Supply Planner,IV,Motivation & Drive,competencies_qdd,5,4.0,80.00,80.00,81.23
EMP101372,Technology,Supply Planner,IV,Motivation & Drive,papi_a,5,4.0,80.00,80.00,81.23
EMP101372,Technology,Supply Planner,IV,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,88.10,81.23
EMP101372,Technology,Supply Planner,IV,Social Orientation & Collaboration,papi_s,5,6.0,120.00,88.10,81.23
EMP101740,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,88.08,81.23
EMP101740,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,128.0,116.88,88.08,81.23
EMP101740,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,5.0,100.00,105.14,81.23
EMP101740,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,6,125.00,105.14,81.23
EMP101740,Commercial,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,81.23
EMP101740,Commercial,Sales Supervisor,IV,Leadership & Influence,disc_d,1,1,100,100.00,81.23
EMP101740,Commercial,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,81.23
EMP101740,Commercial,Sales Supervisor,IV,Motivation & Drive,papi_a,5,3.0,60.00,60.00,81.23
EMP101740,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,84.05,81.23
EMP101740,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,5.0,100.00,84.05,81.23
EMP100363,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,88.08,81.21
EMP100363,Commercial,Sales Supervisor,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,128.0,116.88,88.08,81.21
EMP100363,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,81.21
EMP100363,Commercial,Sales Supervisor,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,81.21
EMP100363,Commercial,Sales Supervisor,IV,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.21
EMP100363,Commercial,Sales Supervisor,IV,Leadership & Influence,disc_d,1,0,0,0.00,81.21
EMP100363,Commercial,Sales Supervisor,IV,Motivation & Drive,competencies_qdd,5,5.0,100.00,110.88,81.21
EMP100363,Commercial,Sales Supervisor,IV,Motivation & Drive,papi_a,5,8.0,160.00,110.88,81.21
EMP100363,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,76.21,81.21
EMP100363,Commercial,Sales Supervisor,IV,Social Orientation & Collaboration,papi_s,5,7.0,140.00,76.21,81.21
EMP100081,Technology,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,90.07,81.18
EMP100081,Technology,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,138.0,126.01,90.07,81.18
EMP100081,Technology,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,70.79,81.18
EMP100081,Technology,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,7,112.50,70.79,81.18
EMP100081,Technology,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,81.18
EMP100081,Technology,Supply Planner,V,Leadership & Influence,disc_d,1,0,0,0.00,81.18
EMP100081,Technology,Supply Planner,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,98.14,81.18
EMP100081,Technology,Supply Planner,V,Motivation & Drive,papi_a,5,9.0,180.00,98.14,81.18
EMP100081,Technology,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,71.90,81.18
EMP100081,Technology,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,2.0,40.00,71.90,81.18
EMP101791,Commercial,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,66.26,81.15
EMP101791,Commercial,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,97.0,88.57,66.26,81.15
EMP101791,Commercial,Sales Supervisor,V,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,76.40,81.15
EMP101791,Commercial,Sales Supervisor,V,Creativity & Innovation Orientation,strength_ideation,8,11,62.50,76.40,81.15
EMP101791,Commercial,Sales Supervisor,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.15
EMP101791,Commercial,Sales Supervisor,V,Leadership & Influence,disc_d,1,1,100,100.00,81.15
EMP101791,Commercial,Sales Supervisor,V,Motivation & Drive,competencies_qdd,5,4.0,80.00,90.88,81.15
EMP101791,Commercial,Sales Supervisor,V,Motivation & Drive,papi_a,5,7.0,140.00,90.88,81.15
EMP101791,Commercial,Sales Supervisor,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,84.05,81.15
EMP101791,Commercial,Sales Supervisor,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,84.05,81.15
EMP101028,Technology,HRBP,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,104.10,81.13
EMP101028,Technology,HRBP,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,130.0,118.71,104.10,81.13
EMP101028,Technology,HRBP,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,81.13
EMP101028,Technology,HRBP,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,81.13
EMP101028,Technology,HRBP,IV,Cultural & Values Urgency,competencies_vcu,5,5.0,100.00,100.00,81.13
EMP101028,Technology,HRBP,IV,Leadership & Influence,disc_d,1,0,0,0.00,81.13
EMP101028,Technology,HRBP,IV,Motivation & Drive,competencies_qdd,5,4.0,80.00,83.63,81.13
EMP101028,Technology,HRBP,IV,Motivation & Drive,papi_a,5,5.0,100.00,83.63,81.13
EMP101028,Technology,HRBP,IV,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,96.21,81.13
EMP101028,Technology,HRBP,IV,Social Orientation & Collaboration,papi_s,5,8.0,160.00,96.21,81.13
EMP101223,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,5.0,100.00,104.30,81.12
EMP101223,Commercial,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,131.0,119.62,104.30,81.12
EMP101223,Commercial,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,81.12
EMP101223,Commercial,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,81.12
EMP101223,Commercial,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.12
EMP101223,Commercial,HRBP,V,Leadership & Influence,disc_d,1,0,0,0.00,81.12
EMP101223,Commercial,HRBP,V,Motivation & Drive,competencies_qdd,5,5.0,100.00,103.63,81.12
EMP101223,Commercial,HRBP,V,Motivation & Drive,papi_a,5,6.0,120.00,103.63,81.12
EMP101223,Commercial,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,4.0,80.00,84.05,81.12
EMP101223,Commercial,HRBP,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,84.05,81.12
EMP100108,Technology,Finance Officer,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,4.0,80.00,88.27,81.07
EMP100108,Technology,Finance Officer,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,129.0,117.79,88.27,81.07
EMP100108,Technology,Finance Officer,IV,Creativity & Innovation Orientation,competencies_ids,5,4.0,80.00,63.56,81.07
EMP100108,Technology,Finance Officer,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,63.56,81.07
EMP100108,Technology,Finance Officer,IV,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,81.07
EMP100108,Technology,Finance Officer,IV,Leadership & Influence,disc_d,1,1,100,100.00,81.07
EMP100108,Technology,Finance Officer,IV,Motivation & Drive,competencies_qdd,5,4.0,80.00,87.25,81.07
EMP100108,Technology,Finance Officer,IV,Motivation & Drive,papi_a,5,6.0,120.00,87.25,81.07
EMP100108,Technology,Finance Officer,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,80.26,81.07
EMP100108,Technology,Finance Officer,IV,Social Orientation & Collaboration,papi_s,5,8.0,160.00,80.26,81.07
